entry_number,gulper_id,task,subtask,entry_start_time,entry_end_time,duration_seconds,job_id
182,3,Rest,,14:51:26,14:54:03,157.1,2026-06-14_02
182,12,Extraction,Pulling out trash,12:52:24,12:55:20,175.2,2026-06-14_02
183,18,Equipment,Maneuvering,14:51:48,14:54:21,152.8,2026-06-14_02
183,14,Equipment,Maneuvering,12:54:36,12:54:42,6.2,2026-06-14_02
184,3,Earthworks,Put hole in pit liner,14:54:03,14:56:42,158.3,2026-06-14_02
184,14,Earthworks,Dig trench,12:54:42,12:55:11,28.6,2026-06-14_02
185,18,Communication,With other gulper(s),14:54:21,14:56:50,149,2026-06-14_02
185,14,Communication,With other gulper(s),12:55:11,12:56:09,57.6,2026-06-14_02
186,1,Fluidizing,Mixing,14:54:39,15:03:40,540.2,2026-06-14_02
186,12,Fluidizing,Mixing,12:55:20,12:55:51,31.3,2026-06-14_02
187,3,Rest,,14:56:42,15:00:41,239.8,2026-06-14_02
187,10,Rest,,12:55:23,12:55:54,30.6,2026-06-14_02
188,18,Earthworks,Put hole in pit liner,14:56:50,14:59:37,167.5,2026-06-14_02
188,12,Extraction,Pulling out trash,12:55:51,12:56:43,52.5,2026-06-14_02
189,11,Rest,,14:56:59,14:59:51,172.4,2026-06-14_02
189,10,Extraction,Pulling out trash,12:55:54,12:55:58,4.3,2026-06-14_02
190,18,Rest,,14:59:37,15:00:53,75.9,2026-06-14_02
190,10,Rest,,12:55:58,12:56:30,31.7,2026-06-14_02
191,11,Extraction,Pulling out trash,14:59:51,15:16:39,1007.2,2026-06-14_02
191,14,Earthworks,Dig trench,12:56:09,12:59:43,214.5,2026-06-14_02
192,3,Extraction,Pulling out trash,15:00:41,15:05:04,262.7,2026-06-14_02
192,10,Extraction,Pulling out trash,12:56:30,12:56:41,10.6,2026-06-14_02
193,18,Earthworks,Dig trench,15:00:53,15:07:31,397.6,2026-06-14_02
193,10,Rest,,12:56:41,12:56:46,5.3,2026-06-14_02
194,1,Rest,,15:03:40,15:07:16,216.2,2026-06-14_02
194,12,Extraction,Pulling out trash,12:56:43,12:58:13,89.3,2026-06-14_02
195,3,Earthworks,Dig trench,15:05:04,15:07:38,153.8,2026-06-14_02
195,10,Extraction,Pulling out trash,12:56:46,12:58:10,83.9,2026-06-14_02
196,1,Fluidizing,Mixing,15:07:16,15:09:32,135.9,2026-06-14_02
196,10,Rest,,12:58:10,12:58:23,13.2,2026-06-14_02
197,18,Earthworks,Dig trench,15:07:31,15:09:08,97.1,2026-06-14_02
197,12,Fluidizing,Mixing,12:58:13,12:58:19,6.7,2026-06-14_02
198,3,Rest,,15:07:38,15:08:04,26.2,2026-06-14_02
198,12,Extraction,Pulling out trash,12:58:19,13:00:21,122,2026-06-14_02
199,3,Fluidizing,Fetching water,15:08:04,15:09:16,72.3,2026-06-14_02
199,10,Extraction,Pulling out trash,12:58:23,12:59:39,76.1,2026-06-14_02
200,18,Rest,,15:09:08,15:09:44,35.9,2026-06-14_02
200,10,Rest,,12:59:39,13:00:16,36.9,2026-06-14_02
201,3,Earthworks,Dig trench,15:09:16,15:09:37,20.5,2026-06-14_02
201,14,Communication,With other gulper(s),12:59:43,13:00:00,16.7,2026-06-14_02
202,1,Rest,,15:09:32,15:14:03,271.6,2026-06-14_02
202,14,Equipment,Maneuvering,13:00:00,13:00:18,18.3,2026-06-14_02
203,3,Rest,,15:09:37,15:11:37,120,2026-06-14_02
203,10,Extraction,Pulling out trash,13:00:16,13:00:27,10.7,2026-06-14_02
204,18,Earthworks,Dig trench,15:09:44,15:14:30,285.9,2026-06-14_02
204,14,Communication,With other gulper(s),13:00:18,13:01:04,45.7,2026-06-14_02
205,3,Earthworks,Dig trench,15:11:37,15:15:05,208.2,2026-06-14_02
205,12,Communication,With other gulper(s),13:00:21,13:00:34,12.3,2026-06-14_02
206,1,Fluidizing,Mixing,15:14:03,15:18:16,252.5,2026-06-14_02
206,10,Communication,With other gulper(s),13:00:27,13:01:08,41.3,2026-06-14_02
207,18,Equipment,Repairing,15:14:30,15:18:02,212.3,2026-06-14_02
207,12,Fluidizing,Mixing,13:00:34,13:01:12,38.3,2026-06-14_02
208,3,Extraction,Removing sludge,15:15:05,15:15:16,11.3,2026-06-14_02
208,14,Rest,,13:01:04,13:01:16,11.7,2026-06-14_02
209,3,Rest,,15:15:16,15:15:24,7.5,2026-06-14_02
209,10,Extraction,Pulling out trash,13:01:08,13:01:39,31.5,2026-06-14_02
210,3,Fluidizing,Fetching water,15:15:24,15:16:48,84.6,2026-06-14_02
210,12,Extraction,Pulling out trash,13:01:12,13:02:06,53.7,2026-06-14_02
211,11,Rest,,15:16:39,15:17:51,72.7,2026-06-14_02
211,14,Communication,With other gulper(s),13:01:16,13:01:25,9.7,2026-06-14_02
212,3,Fluidizing,Adding water,15:16:48,15:17:06,17.4,2026-06-14_02
212,14,Superstructure,Modification,13:01:25,13:01:30,4.7,2026-06-14_02
213,3,Earthworks,Dig trench,15:17:06,15:38:30,1284.1,2026-06-14_02
213,14,Rest,,13:01:30,13:01:34,4.2,2026-06-14_02
214,11,Extraction,Pulling out trash,15:17:51,15:28:27,635.8,2026-06-14_02
214,14,Communication,With other gulper(s),13:01:34,13:01:44,9.5,2026-06-14_02
215,18,Equipment,Maneuvering,15:18:02,15:18:52,49.4,2026-06-14_02
215,10,Rest,,13:01:39,13:01:48,8.3,2026-06-14_02
216,1,Rest,,15:18:16,15:18:41,25.1,2026-06-14_02
216,14,Rest,,13:01:44,13:02:03,18.9,2026-06-14_02
217,1,Equipment,Repairing,15:18:41,15:20:16,94.6,2026-06-14_02
217,10,Extraction,Pulling out trash,13:01:48,13:02:01,12.9,2026-06-14_02
218,18,Rest,,15:18:52,15:20:11,79,2026-06-14_02
218,10,Communication,With other gulper(s),13:02:01,13:02:19,18,2026-06-14_02
219,18,Communication,With other gulper(s),15:20:11,15:26:09,358.8,2026-06-14_02
219,14,Communication,With other gulper(s),13:02:03,13:02:27,24.8,2026-06-14_02
220,1,Communication,With other gulper(s),15:20:16,15:25:56,340.6,2026-06-14_02
220,12,Fluidizing,Mixing,13:02:06,13:02:16,9.9,2026-06-14_02
221,1,Fluidizing,Mixing,15:25:56,15:28:01,124.4,2026-06-14_02
221,12,Extraction,Pulling out trash,13:02:16,13:02:47,31.4,2026-06-14_02
222,18,Equipment,Repairing,15:26:09,15:33:37,447.2,2026-06-14_02
222,10,Extraction,Pulling out trash,13:02:19,13:02:36,17.4,2026-06-14_02
223,1,Fluidizing,Adding water,15:28:01,15:28:11,10.3,2026-06-14_02
223,14,Sludge handling,Container transport,13:02:27,13:02:43,15.7,2026-06-14_02
224,1,Fluidizing,Mixing,15:28:11,15:33:15,304.5,2026-06-14_02
224,10,Rest,,13:02:36,13:04:19,102.5,2026-06-14_02
225,11,Rest,,15:28:27,15:29:22,55.1,2026-06-14_02
225,14,Communication,With other gulper(s),13:02:43,13:02:58,15.2,2026-06-14_02
226,11,Extraction,Pulling out trash,15:29:22,15:33:48,266,2026-06-14_02
226,12,Rest,,13:02:47,13:02:52,4.6,2026-06-14_02
227,1,Fluidizing,Adding water,15:33:15,15:33:23,7.5,2026-06-14_02
227,12,Communication,With client(s),13:02:52,13:04:22,90.2,2026-06-14_02
228,1,Fluidizing,Mixing,15:33:23,15:38:42,319.1,2026-06-14_02
228,14,Fluidizing,Fetching water,13:02:58,13:03:14,15.3,2026-06-14_02
229,18,Earthworks,Dig trench,15:33:37,15:46:40,783.8,2026-06-14_02
229,14,Rest,,13:03:14,13:03:39,25,2026-06-14_02
230,11,Rest,,15:33:48,15:34:13,24.9,2026-06-14_02
230,14,Fluidizing,Adding water,13:03:39,13:04:14,35.2,2026-06-14_02
231,11,Extraction,Pulling out trash,15:34:13,15:35:44,90.8,2026-06-14_02
231,14,Equipment,Maneuvering,13:04:14,13:04:28,13.9,2026-06-14_02
232,11,Rest,,15:35:44,15:36:03,19,2026-06-14_02
232,10,Equipment,Cleaning,13:04:19,13:04:30,11.8,2026-06-14_02
233,11,Extraction,Pulling out trash,15:36:03,15:38:34,151.5,2026-06-14_02
233,12,Communication,With other gulper(s),13:04:22,13:04:35,13.4,2026-06-14_02
234,3,Rest,,15:38:30,15:46:24,474.3,2026-06-14_02
234,14,Communication,With other gulper(s),13:04:28,13:04:37,9.6,2026-06-14_02
235,11,Rest,,15:38:34,15:44:23,348.6,2026-06-14_02
235,10,Rest,,13:04:30,13:07:59,209,2026-06-14_02
236,1,Extraction,Pulling out trash,15:38:42,15:44:01,319.1,2026-06-14_02
236,14,Rest,,13:04:37,13:04:43,6.2,2026-06-14_02
237,1,Fluidizing,Mixing,15:44:01,15:48:29,267.6,2026-06-14_02
237,14,Communication,With other gulper(s),13:04:43,13:05:03,19.6,2026-06-14_02
238,11,Extraction,Pulling out trash,15:44:23,15:50:43,379.8,2026-06-14_02
238,12,Communication,With client(s),13:04:53,13:05:18,25.1,2026-06-14_02
239,3,Earthworks,Dig trench,15:46:24,15:59:39,794.8,2026-06-14_02
239,14,Rest,,13:05:03,13:05:28,24.8,2026-06-14_02
240,18,Communication,With other gulper(s),15:46:40,15:47:44,63.8,2026-06-14_02
240,12,Communication,With other gulper(s),13:05:18,13:05:48,30.3,2026-06-14_02
241,18,Extraction,Removing sludge,15:47:44,15:49:05,81.4,2026-06-14_02
241,14,Fluidizing,Adding water,13:05:28,13:05:39,11.7,2026-06-14_02
242,1,Extraction,Removing sludge,15:48:29,15:49:09,40.2,2026-06-14_02
242,14,Fluidizing,Mixing,13:05:39,13:07:57,137.1,2026-06-14_02
243,18,Communication,With other gulper(s),15:49:05,15:50:36,90.3,2026-06-14_02
243,12,Communication,With client(s),13:05:48,13:06:02,13.6,2026-06-14_02
244,1,Communication,With other gulper(s),15:49:09,15:53:29,259.9,2026-06-14_02
244,12,Earthworks,Dig trench,13:06:02,13:09:01,179.2,2026-06-14_02
245,18,Rest,,15:50:36,15:54:01,204.7,2026-06-14_02
245,14,Extraction,Pulling out trash,13:07:57,13:09:53,116.1,2026-06-14_02
246,11,Rest,,15:50:43,15:59:55,552.2,2026-06-14_02
246,10,Extraction,Pulling out trash,13:07:59,13:09:04,65.1,2026-06-14_02
247,1,Fluidizing,Mixing,15:53:29,15:58:39,310.3,2026-06-14_02
247,12,Fluidizing,Mixing,13:09:01,13:09:10,8.9,2026-06-14_02
248,18,Earthworks,Dig trench,15:54:01,15:59:48,347.8,2026-06-14_02
248,10,Rest,,13:09:04,13:09:13,8.6,2026-06-14_02
249,1,Earthworks,Dig trench,15:58:39,16:17:32,1132.8,2026-06-14_02
249,12,Extraction,Pulling out trash,13:09:10,13:09:44,34.3,2026-06-14_02
250,3,Rest,,15:59:39,16:00:30,51.5,2026-06-14_02
250,10,Extraction,Pulling out trash,13:09:13,13:10:39,86.1,2026-06-14_02
251,18,Fluidizing,Mixing,15:59:48,16:08:07,498.5,2026-06-14_02
251,14,Fluidizing,Mixing,13:09:53,13:10:17,24.7,2026-06-14_02
252,11,Extraction,Pulling out trash,15:59:55,16:00:24,29.4,2026-06-14_02
252,12,Earthworks,Put hole in pit liner,13:09:54,13:11:14,80.1,2026-06-14_02
253,11,Extraction,Pulling out trash,16:00:24,16:05:37,312.4,2026-06-14_02
253,14,Extraction,Pulling out trash,13:10:17,13:10:35,17.8,2026-06-14_02
254,3,Extraction,Pulling out trash,16:00:30,16:17:49,1038.6,2026-06-14_02
254,14,Fluidizing,Mixing,13:10:35,13:11:23,47.4,2026-06-14_02
255,11,Fluidizing,Fetching water,16:05:37,16:08:15,157.7,2026-06-14_02
255,10,Rest,,13:10:39,13:11:19,39.5,2026-06-14_02
256,18,Fluidizing,Mixing,16:08:07,16:08:10,2.9,2026-06-14_02
256,12,Communication,With other gulper(s),13:11:14,13:11:29,14.7,2026-06-14_02
257,18,Rest,,16:08:10,16:22:07,837.4,2026-06-14_02
257,10,Extraction,Pulling out trash,13:11:19,13:11:52,33.1,2026-06-14_02
258,11,Fluidizing,Adding water,16:08:15,16:08:27,12.5,2026-06-14_02
258,14,Extraction,Pulling out trash,13:11:23,13:11:48,25.1,2026-06-14_02
259,11,Extraction,Removing sludge,16:08:27,16:15:44,437.3,2026-06-14_02
259,12,Rest,,13:11:29,13:11:36,6.9,2026-06-14_02
260,11,Fluidizing,Fetching water,16:15:44,16:19:17,213.1,2026-06-14_02
260,12,Earthworks,Dig trench,13:11:36,13:11:58,21.9,2026-06-14_02
261,1,Fluidizing,Adding water,16:17:32,16:17:42,10.3,2026-06-14_02
261,14,Fluidizing,Mixing,13:11:48,13:12:48,59.9,2026-06-14_02
262,1,Fluidizing,Mixing,16:17:42,16:19:01,79.2,2026-06-14_02
262,10,Rest,,13:11:52,13:12:44,52.2,2026-06-14_02
263,3,Rest,,16:17:49,16:18:10,20.5,2026-06-14_02
263,12,Earthworks,Put hole in pit liner,13:11:58,13:13:34,96.7,2026-06-14_02
264,3,Extraction,Removing sludge,16:18:10,16:18:28,18.7,2026-06-14_02
264,10,Extraction,Pulling out trash,13:12:44,13:13:15,31.5,2026-06-14_02
265,3,Fluidizing,Fetching water,16:18:28,16:19:12,43.6,2026-06-14_02
265,14,Extraction,Pulling out trash,13:12:48,13:13:20,32.1,2026-06-14_02
266,1,Fluidizing,Adding water,16:19:01,16:19:26,24.3,2026-06-14_02
266,10,Rest,,13:13:15,13:13:39,23.1,2026-06-14_02
267,3,Rest,,16:19:12,16:19:37,24.7,2026-06-14_02
267,14,Fluidizing,Mixing,13:13:20,13:13:42,22.3,2026-06-14_02
268,11,Rest,,16:19:17,16:19:31,13.2,2026-06-14_02
268,12,Earthworks,Dig trench,13:13:34,13:14:08,33.6,2026-06-14_02
269,1,Fluidizing,Adding water,16:19:26,16:22:36,190.1,2026-06-14_02
269,10,Extraction,Pulling out trash,13:13:39,13:14:24,45.8,2026-06-14_02
270,11,Communication,With other gulper(s),16:19:31,16:19:46,15.8,2026-06-14_02
270,14,Extraction,Pulling out trash,13:13:42,13:14:22,40,2026-06-14_02
271,3,Fluidizing,Fetching water,16:19:37,16:23:53,256.6,2026-06-14_02
271,12,Rest,,13:14:08,13:14:28,20.3,2026-06-14_02
272,11,Fluidizing,Fetching water,16:19:46,16:25:31,344.8,2026-06-14_02
272,14,Fluidizing,Mixing,13:14:22,13:15:07,44.9,2026-06-14_02
273,18,Communication,With other gulper(s),16:22:07,16:22:39,31.4,2026-06-14_02
273,10,Rest,,13:14:24,13:15:04,39.6,2026-06-14_02
274,1,Fluidizing,Mixing,16:22:36,16:38:25,949.3,2026-06-14_02
274,12,Communication,With other gulper(s),13:14:28,13:17:56,208,2026-06-14_02
275,18,Rest,,16:22:39,16:23:13,34.9,2026-06-14_02
275,10,Extraction,Pulling out trash,13:15:04,13:15:29,25.4,2026-06-14_02
276,18,Communication,With other gulper(s),16:23:13,16:24:00,46.5,2026-06-14_02
276,14,Extraction,Pulling out trash,13:15:07,13:15:42,35.1,2026-06-14_02
277,3,Rest,,16:23:53,16:24:37,44.1,2026-06-14_02
277,10,Sludge handling,Container transport,13:15:29,13:15:45,15.7,2026-06-14_02
278,18,Equipment,Maneuvering,16:24:00,16:24:57,57.3,2026-06-14_02
278,14,Communication,With other gulper(s),13:15:42,13:17:53,131.5,2026-06-14_02
279,3,Equipment,Maneuvering,16:24:37,16:25:00,23,2026-06-14_02
279,10,Communication,With other gulper(s),13:15:45,13:15:57,12.4,2026-06-14_02
280,18,Fluidizing,Fetching water,16:24:57,16:25:19,21.3,2026-06-14_02
280,10,Rest,,13:15:57,13:16:05,7.1,2026-06-14_02
281,3,Fluidizing,Fetching water,16:25:00,16:29:37,276.7,2026-06-14_02
281,10,Superstructure,Inspection,13:16:05,13:17:30,85.3,2026-06-14_02
282,18,Fluidizing,Adding water,16:25:19,16:25:58,39,2026-06-14_02
282,10,Rest,,13:17:30,13:17:50,19.8,2026-06-14_02
283,11,Fluidizing,Adding water,16:25:31,16:26:27,56.1,2026-06-14_02
283,10,Superstructure,Inspection,13:17:50,13:18:07,17.3,2026-06-14_02
284,18,Rest,,16:25:58,16:29:51,233.7,2026-06-14_02
284,14,Fluidizing,Mixing,13:17:53,13:18:47,53.7,2026-06-14_02
285,11,Rest,,16:26:27,16:26:47,19.5,2026-06-14_02
285,12,Rest,,13:17:56,13:18:11,15.1,2026-06-14_02
286,11,Communication,With other gulper(s),16:26:47,16:27:49,61.8,2026-06-14_02
286,10,Rest,,13:18:07,13:18:52,44.9,2026-06-14_02
287,11,Communication,With other gulper(s),16:27:49,16:30:02,132.9,2026-06-14_02
287,12,Communication,With other gulper(s),13:18:11,13:18:35,23.6,2026-06-14_02
288,3,Rest,,16:29:37,16:30:46,69.4,2026-06-14_02
288,12,Rest,,13:18:35,13:19:21,46.4,2026-06-14_02
289,18,Fluidizing,Fetching water,16:29:51,16:30:07,15.5,2026-06-14_02
289,14,Extraction,Pulling out trash,13:18:47,13:20:52,124.4,2026-06-14_02
290,11,Fluidizing,Fetching water,16:30:02,16:30:14,12.8,2026-06-14_02
290,10,Extraction,Pulling out trash,13:18:52,13:19:58,66.4,2026-06-14_02
291,18,Rest,,16:30:07,16:32:06,119.6,2026-06-14_02
291,12,Communication,With other gulper(s),13:19:21,13:19:48,26.7,2026-06-14_02
292,11,Fluidizing,Adding water,16:30:14,16:33:37,202.7,2026-06-14_02
292,12,Rest,,13:19:48,13:20:16,28.4,2026-06-14_02
293,3,Communication,With other gulper(s),16:30:46,16:30:55,8.8,2026-06-14_02
293,10,Rest,,13:19:58,13:20:23,24.6,2026-06-14_02
294,3,Rest,,16:30:55,16:32:28,93.1,2026-06-14_02
294,12,Earthworks,Dig trench,13:20:16,13:21:21,64.5,2026-06-14_02
295,18,Extraction,Removing sludge,16:32:06,16:33:29,82.9,2026-06-14_02
295,10,Extraction,Pulling out trash,13:20:23,13:20:48,24.9,2026-06-14_02
296,3,Fluidizing,Fetching water,16:32:28,16:33:20,51.8,2026-06-14_02
296,10,Rest,,13:20:48,13:22:16,87.8,2026-06-14_02
297,3,Rest,,16:33:20,16:33:50,29.9,2026-06-14_02
297,14,Fluidizing,Mixing,13:20:52,13:21:25,33,2026-06-14_02
298,18,Rest,,16:33:29,16:34:08,38.8,2026-06-14_02
298,12,Communication,With other gulper(s),13:21:21,13:22:02,41.3,2026-06-14_02
299,11,Fluidizing,Fetching water,16:33:37,16:35:17,100,2026-06-14_02
299,14,Communication,With other gulper(s),13:21:25,13:21:56,31.7,2026-06-14_02
300,3,Extraction,Removing sludge,16:33:50,16:34:51,60.7,2026-06-14_02
300,14,Fluidizing,Mixing,13:21:56,13:22:09,12.4,2026-06-14_02
301,18,Extraction,Pulling out trash,16:34:08,16:35:25,77,2026-06-14_02
301,12,Rest,,13:22:02,13:22:32,29.5,2026-06-14_02
302,3,Rest,,16:34:51,16:35:33,42.3,2026-06-14_02
302,14,Extraction,Pulling out trash,13:22:09,13:22:21,12.5,2026-06-14_02
303,11,Fluidizing,Adding water,16:35:17,16:36:37,79.6,2026-06-14_02
303,10,Extraction,Pulling out trash,13:22:16,13:22:26,10,2026-06-14_02
304,18,Extraction,Removing sludge,16:35:25,16:36:48,83.4,2026-06-14_02
304,14,Fluidizing,Mixing,13:22:21,13:22:58,37.1,2026-06-14_02
305,3,Communication,With other gulper(s),16:35:33,16:36:08,34.9,2026-06-14_02
305,10,Rest,,13:22:26,13:23:01,35.2,2026-06-14_02
306,3,Fluidizing,Fetching water,16:36:08,16:38:10,122,2026-06-14_02
306,12,Earthworks,Dig trench,13:22:32,13:24:10,98.4,2026-06-14_02
307,11,Fluidizing,Fetching water,16:36:37,16:38:14,97,2026-06-14_02
307,14,Extraction,Pulling out trash,13:22:58,13:23:28,29.7,2026-06-14_02
308,18,Extraction,Pulling out trash,16:36:48,16:38:46,117.4,2026-06-14_02
308,10,Extraction,Pulling out trash,13:23:01,13:23:31,30.1,2026-06-14_02
309,3,Fluidizing,Adding water,16:38:10,16:39:30,80.5,2026-06-14_02
309,14,Fluidizing,Mixing,13:23:28,13:23:44,16.3,2026-06-14_02
310,11,Rest,,16:38:14,16:39:19,65.1,2026-06-14_02
310,10,Rest,,13:23:31,13:23:42,10.7,2026-06-14_02
311,1,Rest,,16:38:25,16:38:42,17.4,2026-06-14_02
311,10,Extraction,Pulling out trash,13:23:42,13:23:57,15.7,2026-06-14_02
312,1,Extraction,Removing sludge,16:38:42,16:43:21,278.5,2026-06-14_02
312,14,Extraction,Pulling out trash,13:23:44,13:23:54,9.5,2026-06-14_02
313,18,Rest,,16:38:46,16:41:57,191.4,2026-06-14_02
313,14,Fluidizing,Mixing,13:23:54,13:24:27,33.3,2026-06-14_02
314,11,Communication,With other gulper(s),16:39:19,16:43:14,235.2,2026-06-14_02
314,10,Rest,,13:23:57,13:24:32,34.4,2026-06-14_02
315,3,Communication,With other gulper(s),16:39:30,16:47:12,461.8,2026-06-14_02
315,12,Rest,,13:24:10,13:24:35,24.6,2026-06-14_02
316,18,Extraction,Removing sludge,16:41:57,16:50:30,512.3,2026-06-14_02
316,14,Extraction,Pulling out trash,13:24:27,13:25:10,43.2,2026-06-14_02
317,11,Fluidizing,Adding water,16:43:14,16:47:21,247,2026-06-14_02
317,10,Extraction,Pulling out trash,13:24:32,13:25:01,29.5,2026-06-14_02
318,1,Fluidizing,Mixing,16:43:21,16:48:38,316.8,2026-06-14_02
318,12,Communication,With other gulper(s),13:24:35,13:25:56,80.8,2026-06-14_02
319,3,Extraction,Pulling out trash,16:47:12,16:48:55,102.8,2026-06-14_02
319,10,Sludge handling,Container transport,13:25:01,13:25:48,47.1,2026-06-14_02
320,11,Fluidizing,Fetching water,16:47:21,16:50:47,206,2026-06-14_02
320,14,Superstructure,Inspection,13:25:10,13:25:51,40.7,2026-06-14_02
321,1,Communication,With other gulper(s),16:48:38,16:48:47,9.2,2026-06-14_02
321,10,Equipment,Cleaning,13:25:48,13:26:41,52.9,2026-06-14_02
322,1,Fluidizing,Mixing,16:48:47,16:55:41,413.7,2026-06-14_02
322,14,Equipment,Cleaning,13:25:51,13:26:38,46.8,2026-06-14_02
323,3,Fluidizing,Fetching water,16:48:55,16:51:30,155.1,2026-06-14_02
323,12,Rest,,13:25:56,13:26:34,38.2,2026-06-14_02
324,18,Extraction,Removing sludge,16:50:30,16:55:59,329.4,2026-06-14_02
324,12,Equipment,Maneuvering,13:26:34,13:26:53,18.9,2026-06-14_02
325,11,Fluidizing,Adding water,16:50:47,16:54:37,229.7,2026-06-14_02
325,14,Equipment,Maneuvering,13:26:38,13:26:58,19.9,2026-06-14_02
326,3,Rest,,16:51:30,16:54:32,182,2026-06-14_02
326,10,Rest,,13:26:41,13:27:48,66.6,2026-06-14_02
327,3,Extraction,Pulling out trash,16:54:32,16:57:16,163.5,2026-06-14_02
327,12,Communication,With other gulper(s),13:26:53,13:27:15,22.1,2026-06-14_02
328,11,Rest,,16:54:37,16:56:10,93.3,2026-06-14_02
328,14,Earthworks,Put hole in pit liner,13:26:58,13:31:58,299.9,2026-06-14_02
329,1,Rest,,16:55:41,16:56:48,67,2026-06-14_02
329,12,Rest,,13:27:15,13:27:44,28.7,2026-06-14_02
330,18,Fluidizing,Fetching water,16:55:59,16:57:22,83.1,2026-06-14_02
330,12,Communication,With other gulper(s),13:27:44,13:28:43,59.3,2026-06-14_02
331,11,Extraction,Pulling out trash,16:56:10,16:58:30,139.5,2026-06-14_02
331,10,Communication,With other gulper(s),13:27:48,13:28:46,58.3,2026-06-14_02
332,1,Communication,With other gulper(s),16:56:48,17:00:42,234.1,2026-06-14_02
332,12,Rest,,13:28:43,13:31:52,189.5,2026-06-14_02
333,3,Communication,With other gulper(s),16:57:16,16:58:33,77.3,2026-06-14_02
333,10,Rest,,13:28:46,13:32:03,196.9,2026-06-14_02
334,18,Communication,With other gulper(s),16:57:22,17:01:02,220,2026-06-14_02
334,12,Equipment,Maneuvering,13:31:52,13:32:55,62.7,2026-06-14_02
335,11,Rest,,16:58:30,16:59:31,61.9,2026-06-14_02
335,14,Communication,With other gulper(s),13:31:58,13:32:59,61.2,2026-06-14_02
336,3,Rest,,16:58:33,17:00:00,86.8,2026-06-14_02
336,10,Equipment,Maneuvering,13:32:03,13:32:15,12.3,2026-06-14_02
337,11,Equipment,Maneuvering,16:59:31,17:03:04,212.3,2026-06-14_02
337,10,Fluidizing,Fetching water,13:32:15,13:34:11,115.6,2026-06-14_02
338,3,Fluidizing,Fetching water,17:00:00,17:02:52,172,2026-06-14_02
338,12,Fluidizing,Mixing,13:32:55,13:33:32,37,2026-06-14_02
339,1,Rest,,17:00:42,17:01:20,38,2026-06-14_02
339,14,Rest,,13:32:59,13:33:38,39.2,2026-06-14_02
340,18,Fluidizing,Fetching water,17:01:02,17:14:37,814.4,2026-06-14_02
340,12,Fluidizing,Adding water,13:33:32,13:33:44,11.9,2026-06-14_02
341,1,Fluidizing,Mixing,17:01:20,17:04:10,170.1,2026-06-14_02
341,14,Superstructure,Inspection,13:33:38,13:34:23,45.1,2026-06-14_02
342,3,Fluidizing,Adding water,17:02:52,17:04:20,88.1,2026-06-14_02
342,12,Fluidizing,Mixing,13:33:44,13:34:37,53.4,2026-06-14_02
343,11,Rest,,17:03:04,17:03:25,21.3,2026-06-14_02
343,10,Fluidizing,Adding water,13:34:11,13:34:16,5.3,2026-06-14_02
344,11,Fluidizing,Fetching water,17:03:25,17:04:51,86.3,2026-06-14_02
344,10,Fluidizing,Fetching water,13:34:16,13:45:23,667,2026-06-14_02
345,1,Superstructure,Cleaning,17:04:10,17:06:31,140.7,2026-06-14_02
